state,city,cases,solve,rate
Michigan,Saginaw,818,543,0.6638141809290954
Michigan,St. Clair,981,614,0.6258919469928644
Michigan,St. Joseph,669,446,0.6666666666666666
Michigan,Sanilac,29,24,0.8275862068965517
Michigan,Shiawassee,30,26,0.8666666666666667
Michigan,Tuscola,30,27,0.9
Michigan,Van Buren,168,138,0.8214285714285714
Michigan,Washtenaw,367,289,0.7874659400544959
Michigan,Wayne,19904,12679,0.6370076366559485
Michigan,Barry,60,53,0.8833333333333333
Michigan,Cheboygan,12,10,0.8333333333333334
Michigan,Crawford,264,235,0.8901515151515151
Michigan,Dickinson,29,27,0.9310344827586207
Michigan,Lake,3854,2235,0.5799169693824597
Michigan,Lapeer,58,47,0.8103448275862069
Michigan,Luce,8,7,0.875
Michigan,Mackinac,7,5,0.7142857142857143
Michigan,Marquette,39,33,0.8461538461538461
Michigan,Presque Isle,7,5,0.7142857142857143
Michigan,Wexford,29,27,0.9310344827586207
Michigan,Alger,13,13,1
Michigan,Antrim,6,4,0.6666666666666666
Michigan,Arenac,9,8,0.8888888888888888
Michigan,Clare,33,27,0.8181818181818182
Michigan,Gladwin,16,14,0.875
Michigan,Grand Traverse,22,21,0.9545454545454546
Michigan,Gratiot,14,14,1
Michigan,Montmorency,13,11,0.8461538461538461
Michigan,Oceana,29,26,0.896551724137931
Michigan,Midland,259,238,0.918918918918919
Michigan,Houghton,17,14,0.8235294117647058
Michigan,Huron,39,34,0.8717948717948718
Michigan,Branch,35,28,0.8
Michigan,Charlevoix,9,9,1
Michigan,Mason,151,136,0.9006622516556292
Michigan,Ontonagon,5,4,0.8
Michigan,Schoolcraft,7,6,0.8571428571428571
Michigan,Kalkaska,11,11,1
Michigan,Gogebic,13,12,0.9230769230769231
Michigan,Alpena,19,17,0.8947368421052632
Michigan,Baraga,3,2,0.6666666666666666
Michigan,Iron,61,53,0.8688524590163934
Michigan,Leelanau,6,6,1
Michigan,Missaukee,5,5,1
Michigan,Keweenaw,1,1,1
Minnesota,Aitkin,14,14,1
Minnesota,Anoka,113,101,0.8938053097345132
Minnesota,Becker,17,17,1
Minnesota,Beltrami,32,30,0.9375
Minnesota,Benton,353,310,0.8781869688385269
Minnesota,Blue Earth,26,23,0.8846153846153846
Minnesota,Brown,236,207,0.8771186440677966
Minnesota,Cass,305,263,0.8622950819672132
Minnesota,Clay,486,408,0.8395061728395061
Minnesota,Cook,22383,13275,0.5930840369923602
Minnesota,Crow Wing,28,25,0.8928571428571429
Minnesota,Faribault,6,5,0.8333333333333334
Minnesota,Freeborn,11,11,1
Minnesota,Hennepin,1898,1447,0.7623814541622761
Minnesota,Lake,3854,2235,0.5799169693824597
Minnesota,Mahnomen,6,5,0.8333333333333334
Minnesota,Mille Lacs,20,18,0.9
Minnesota,Olmsted,64,57,0.890625
Minnesota,Otter Tail,30,28,0.9333333333333333
Minnesota,Pine,12,10,0.8333333333333334
Minnesota,Ramsey,721,577,0.8002773925104022
Minnesota,St. Louis,1486,1205,0.8109017496635262
Minnesota,Sherburne,24,22,0.9166666666666666
Minnesota,Stearns,62,56,0.9032258064516129
Minnesota,Washington,2302,2008,0.8722849695916595
Minnesota,Winona,18,17,0.9444444444444444
Minnesota,Wright,28,28,1
Minnesota,Dakota,110,101,0.9181818181818182
Minnesota,Fillmore,12,11,0.9166666666666666
Minnesota,Grant,370,319,0.8621621621621621
Minnesota,Itasca,20,20,1
Minnesota,Lake of the Woods,1,1,1
Minnesota,Le Sueur,11,9,0.8181818181818182
Minnesota,McLeod,12,10,0.8333333333333334
Minnesota,Morrison,17,17,1
Minnesota,Nicollet,6,6,1
Minnesota,Polk,1818,1473,0.8102310231023102
Minnesota,Pope,71,64,0.9014084507042254
Minnesota,Rice,29,26,0.896551724137931
Minnesota,Scott,435,400,0.9195402298850575
Minnesota,Wadena,7,7,1
Minnesota,Waseca,9,8,0.8888888888888888
Minnesota,Wilkin,3,2,0.6666666666666666
Minnesota,Carver,27,25,0.9259259259259259
Minnesota,Douglas,1087,865,0.795768169273229
Minnesota,Mower,24,23,0.9583333333333334
Minnesota,Swift,3,3,1
Minnesota,Carlton,17,17,1
Minnesota,Chisago,18,16,0.8888888888888888
Minnesota,Kandiyohi,25,23,0.92
Minnesota,Lincoln,637,533,0.8367346938775511
